YEAR,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (MW/h),GENERATION (GW/h)
2018,MN,Total Electric Power Industry,Solar Thermal and Photovoltaic,1042021,1.042021
2018,MN,Total Electric Power Industry,Other Biomass,531233,0.531233
2018,MN,Total Electric Power Industry,Wind,10713650,10.71365
2018,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,1113300,1.1133
2018,MO,Total Electric Power Industry,Total,81435776,81.435776
2018,MO,Total Electric Power Industry,Coal,59829988,59.829988
2018,MO,Total Electric Power Industry,Hydroelectric Conventional,828392,0.828392
2018,MO,Total Electric Power Industry,Natural Gas,6915595,6.915595
2018,MO,Total Electric Power Industry,Nuclear,10655279,10.655279
2018,MO,Total Electric Power Industry,Petroleum,99755,0.099755
2018,MO,Total Electric Power Industry,Solar Thermal and Photovoltaic,91231,0.091231
2018,MO,Total Electric Power Industry,Other Biomass,81930,0.08193
2018,MO,Total Electric Power Industry,Wind,2834677,2.834677
2018,MO,Total Electric Power Industry,Wood and Wood Derived Fuels,51015,0.051015
2018,MS,Total Electric Power Industry,Total,63473771,63.473771
2018,MS,Total Electric Power Industry,Coal,5280043,5.280043
2018,MS,Total Electric Power Industry,Natural Gas,49481811,49.481811
2018,MS,Total Electric Power Industry,Nuclear,6919470,6.91947
2018,MS,Total Electric Power Industry,Petroleum,27310,0.02731
2018,MS,Total Electric Power Industry,Solar Thermal and Photovoltaic,325853,0.325853
2018,MS,Total Electric Power Industry,Other Biomass,16554,0.016554
2018,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,1422731,1.422731
2018,MT,Total Electric Power Industry,Total,28195174,28.195174
2018,MT,Total Electric Power Industry,Coal,13360026,13.360026
2018,MT,Total Electric Power Industry,Hydroelectric Conventional,11404609,11.404609
2018,MT,Total Electric Power Industry,Natural Gas,476370,0.47637
2018,MT,Total Electric Power Industry,Other Gases,12415,0.012415
2018,MT,Total Electric Power Industry,Petroleum,446004,0.446004
2018,MT,Total Electric Power Industry,Solar Thermal and Photovoltaic,34012,0.034012
2018,MT,Total Electric Power Industry,Wind,2135735,2.135735
2018,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,21331,0.021331
2018,NC,Total Electric Power Industry,Total,134249497,134.249497
2018,NC,Total Electric Power Industry,Coal,31690469,31.690469
2018,NC,Total Electric Power Industry,Hydroelectric Conventional,6605429,6.605429
2018,NC,Total Electric Power Industry,Natural Gas,43445749,43.445749
2018,NC,Total Electric Power Industry,Nuclear,42076949,42.076949
2018,NC,Total Electric Power Industry,Petroleum,633081,0.633081
2018,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,6110378,6.110378
2018,NC,Total Electric Power Industry,Other Biomass,656345,0.656345
2018,NC,Total Electric Power Industry,Wind,542772,0.542772
2018,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,1953269,1.953269
2018,ND,Total Electric Power Industry,Total,42615321,42.615321
2018,ND,Total Electric Power Industry,Coal,27540665,27.540665
2018,ND,Total Electric Power Industry,Hydroelectric Conventional,3180154,3.180154
2018,ND,Total Electric Power Industry,Natural Gas,1019273,1.019273
2018,ND,Total Electric Power Industry,Other Gases,50988,0.050988
2018,ND,Total Electric Power Industry,Petroleum,38343,0.038343
2018,ND,Total Electric Power Industry,Other Biomass,1038,0.001038
2018,ND,Total Electric Power Industry,Wind,10732913,10.732913
2018,NE,Total Electric Power Industry,Total,36966216,36.966216
2018,NE,Total Electric Power Industry,Coal,23305208,23.305208
2018,NE,Total Electric Power Industry,Hydroelectric Conventional,1382073,1.382073
2018,NE,Total Electric Power Industry,Natural Gas,964790,0.96479
2018,NE,Total Electric Power Industry,Nuclear,5632140,5.63214
2018,NE,Total Electric Power Industry,Petroleum,12474,0.012474
2018,NE,Total Electric Power Industry,Solar Thermal and Photovoltaic,27112,0.027112
2018,NE,Total Electric Power Industry,Other Biomass,93313,0.093313
2018,NE,Total Electric Power Industry,Wind,5549106,5.549106
2018,NE,Total Electric Power Industry,Wood and Wood Derived Fuels,0,0
2018,NH,Total Electric Power Industry,Total,17087156,17.087156
2018,NH,Total Electric Power Industry,Coal,660307,0.660307
2018,NH,Total Electric Power Industry,Hydroelectric Conventional,1354988,1.354988
2018,NH,Total Electric Power Industry,Natural Gas,2991539,2.991539
2018,NH,Total Electric Power Industry,Nuclear,10061696,10.061696
2018,NH,Total Electric Power Industry,Petroleum,178080,0.17808
2018,NH,Total Electric Power Industry,Other Biomass,138455,0.138455
2018,NH,Total Electric Power Industry,Wind,406659,0.406659
2018,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,1247755,1.247755
2018,NJ,Total Electric Power Industry,Total,75033600,75.0336
2018,NJ,Total Electric Power Industry,Coal,1193288,1.193288
2018,NJ,Total Electric Power Industry,Hydroelectric Conventional,35538,0.035538
2018,NJ,Total Electric Power Industry,Natural Gas,38863492,38.863492
2018,NJ,Total Electric Power Industry,Nuclear,31982106,31.982106
2018,NJ,Total Electric Power Industry,Other Gases,212048,0.212048
2018,NJ,Total Electric Power Industry,Petroleum,362365,0.362365
2018,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,990420,0.99042
2018,NJ,Total Electric Power Industry,Other Biomass,934931,0.934931
2018,NJ,Total Electric Power Industry,Wind,22596,0.022596
2018,NM,Total Electric Power Industry,Total,32673682,32.673682
2018,NM,Total Electric Power Industry,Coal,13401532,13.401532
2018,NM,Total Electric Power Industry,Geothermal,13138,0.013138
2018,NM,Total Electric Power Industry,Hydroelectric Conventional,149546,0.149546
2018,NM,Total Electric Power Industry,Natural Gas,11628177,11.628177
2018,NM,Total Electric Power Industry,Petroleum,20737,0.020737
2018,NM,Total Electric Power Industry,Solar Thermal and Photovoltaic,1348576,1.348576
2018,NM,Total Electric Power Industry,Other Biomass,21156,0.021156
2018,NM,Total Electric Power Industry,Wind,6091551,6.091551
2018,NV,Total Electric Power Industry,Total,39640241,39.640241
2018,NV,Total Electric Power Industry,Coal,2485046,2.485046
2018,NV,Total Electric Power Industry,Geothermal,3461982,3.461982
2018,NV,Total Electric Power Industry,Hydroelectric Conventional,1881266,1.881266
2018,NV,Total Electric Power Industry,Natural Gas,26688612,26.688612
2018,NV,Total Electric Power Industry,Other Gases,0,0
2018,NV,Total Electric Power Industry,Petroleum,10245,0.010245
2018,NV,Total Electric Power Industry,Solar Thermal and Photovoltaic,4718895,4.718895
2018,NV,Total Electric Power Industry,Other Biomass,53066,0.053066
2018,NV,Total Electric Power Industry,Wind,312348,0.312348
2018,NY,Total Electric Power Industry,Total,132520498,132.520498
2018,NY,Total Electric Power Industry,Coal,690386,0.690386
2018,NY,Total Electric Power Industry,Hydroelectric Conventional,29630000,29.63
2018,NY,Total Electric Power Industry,Natural Gas,50810426,50.810426
2018,NY,Total Electric Power Industry,Nuclear,42919011,42.919011
2018,NY,Total Electric Power Industry,Other Gases,0,0
2018,NY,Total Electric Power Industry,Petroleum,1590710,1.59071
2018,NY,Total Electric Power Industry,Solar Thermal and Photovoltaic,297472,0.297472
2018,NY,Total Electric Power Industry,Other Biomass,1615967,1.615967
2018,NY,Total Electric Power Industry,Wind,3998330,3.99833
2018,NY,Total Electric Power Industry,Wood and Wood Derived Fuels,525768,0.525768
2018,OH,Total Electric Power Industry,Total,126184610,126.18461
2018,OH,Total Electric Power Industry,Coal,58726962,58.726962
2018,OH,Total Electric Power Industry,Hydroelectric Conventional,244019,0.244019
2018,OH,Total Electric Power Industry,Natural Gas,44214502,44.214502
2018,OH,Total Electric Power Industry,Nuclear,18315007,18.315007
2018,OH,Total Electric Power Industry,Other Gases,786891,0.786891
2018,OH,Total Electric Power Industry,Petroleum,1315746,1.315746
2018,OH,Total Electric Power Industry,Solar Thermal and Photovoltaic,119055,0.119055
2018,OH,Total Electric Power Industry,Other Biomass,472597,0.472597
2018,OH,Total Electric Power Industry,Wind,1750022,1.750022
2018,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,234377,0.234377
2018,OK,Total Electric Power Industry,Total,86223721,86.223721
2018,OK,Total Electric Power Industry,Coal,14906747,14.906747
2018,OK,Total Electric Power Industry,Hydroelectric Conventional,2034897,2.034897
2018,OK,Total Electric Power Industry,Natural Gas,41612986,41.612986
2018,OK,Total Electric Power Industry,Petroleum,17978,0.017978
2018,OK,Total Electric Power Industry,Solar Thermal and Photovoltaic,61626,0.061626
2018,OK,Total Electric Power Industry,Other Biomass,76845,0.076845
2018,OK,Total Electric Power Industry,Wind,27338228,27.338228
2018,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,252390,0.25239
2018,OR,Total Electric Power Industry,Total,64113560,64.11356
2018,OR,Total Electric Power Industry,Coal,1476391,1.476391
2018,OR,Total Electric Power Industry,Geothermal,176235,0.176235
2018,OR,Total Electric Power Industry,Hydroelectric Conventional,35442773,35.442773
2018,OR,Total Electric Power Industry,Natural Gas,17922777,17.922777
2018,OR,Total Electric Power Industry,Petroleum,4856,0.004856
2018,OR,Total Electric Power Industry,Solar Thermal and Photovoltaic,571696,0.571696
2018,OR,Total Electric Power Industry,Other Biomass,357073,0.357073
2018,OR,Total Electric Power Industry,Wind,7447442,7.447442
2018,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,680223,0.680223
2018,PA,Total Electric Power Industry,Total,215385830,215.38583
2018,PA,Total Electric Power Industry,Coal,44086284,44.086284
2018,PA,Total Electric Power Industry,Hydroelectric Conventional,4261757,4.261757
2018,PA,Total Electric Power Industry,Natural Gas,76390859,76.390859
2018,PA,Total Electric Power Industry,Nuclear,83476744,83.476744
2018,PA,Total Electric Power Industry,Other Gases,528492,0.528492
2018,PA,Total Electric Power Industry,Petroleum,625647,0.625647
2018,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,62475,0.062475
2018,PA,Total Electric Power Industry,Other Biomass,1816682,1.816682
2018,PA,Total Electric Power Industry,Wind,3566917,3.566917
2018,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,448269,0.448269
2018,RI,Total Electric Power Industry,Total,8375257,8.375257
2018,RI,Total Electric Power Industry,Coal,0,0
2018,RI,Total Electric Power Industry,Hydroelectric Conventional,4100,0.0041
2018,RI,Total Electric Power Industry,Natural Gas,7896940,7.89694
2018,RI,Total Electric Power Industry,Petroleum,75714,0.075714
2018,RI,Total Electric Power Industry,Solar Thermal and Photovoltaic,28866,0.028866
2018,RI,Total Electric Power Industry,Other Biomass,211031,0.211031
2018,RI,Total Electric Power Industry,Wind,158606,0.158606
2018,SC,Total Electric Power Industry,Total,99364088,99.364088
2018,SC,Total Electric Power Industry,Coal,19497485,19.497485
2018,SC,Total Electric Power Industry,Hydroelectric Conventional,3013720,3.01372
2018,SC,Total Electric Power Industry,Natural Gas,21653796,21.653796
2018,SC,Total Electric Power Industry,Nuclear,52716469,52.716469
2018,SC,Total Electric Power Industry,Petroleum,343903,0.343903
2018,SC,Total Electric Power Industry,Solar Thermal and Photovoltaic,510494,0.510494
2018,SC,Total Electric Power Industry,Other Biomass,149856,0.149856
2018,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,2141450,2.14145
2018,SD,Total Electric Power Industry,Total,12616396,12.616396
2018,SD,Total Electric Power Industry,Coal,2339337,2.339337
2018,SD,Total Electric Power Industry,Hydroelectric Conventional,6266270,6.26627
2018,SD,Total Electric Power Industry,Natural Gas,1167719,1.167719
2018,SD,Total Electric Power Industry,Petroleum,6396,0.006396
2018,SD,Total Electric Power Industry,Solar Thermal and Photovoltaic,1672,0.001672
2018,SD,Total Electric Power Industry,Other Biomass,0,0
2018,SD,Total Electric Power Industry,Wind,2835002,2.835002
2018,TN,Total Electric Power Industry,Total,81554934,81.554934
2018,TN,Total Electric Power Industry,Coal,20966713,20.966713
2018,TN,Total Electric Power Industry,Hydroelectric Conventional,10292725,10.292725
2018,TN,Total Electric Power Industry,Natural Gas,13398721,13.398721
2018,TN,Total Electric Power Industry,Nuclear,36176382,36.176382
2018,TN,Total Electric Power Industry,Other Gases,11175,0.011175
2018,TN,Total Electric Power Industry,Petroleum,129555,0.129555
2018,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,167594,0.167594
2018,TN,Total Electric Power Industry,Other Biomass,87220,0.08722
2018,TN,Total Electric Power Industry,Wind,41009,0.041009
2018,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,895227,0.895227
2018,TX,Total Electric Power Industry,Total,477352424,477.352424
2018,TX,Total Electric Power Industry,Coal,111722643,111.722643
2018,TX,Total Electric Power Industry,Hydroelectric Conventional,1126378,1.126378
2018,TX,Total Electric Power Industry,Natural Gas,239713083,239.713083
2018,TX,Total Electric Power Industry,Nuclear,41185739,41.185739
2018,TX,Total Electric Power Industry,Other Gases,2526476,2.526476
2018,TX,Total Electric Power Industry,Petroleum,129313,0.129313
2018,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,3205647,3.205647
2018,TX,Total Electric Power Industry,Other Biomass,585208,0.585208
2018,TX,Total Electric Power Industry,Wind,75700434,75.700434
2018,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,1004874,1.004874
2018,UT,Total Electric Power Industry,Total,39375424,39.375424
2018,UT,Total Electric Power Industry,Coal,25912474,25.912474
2018,UT,Total Electric Power Industry,Geothermal,445737,0.445737
2018,UT,Total Electric Power Industry,Hydroelectric Conventional,927097,0.927097
2018,UT,Total Electric Power Industry,Natural Gas,8724119,8.724119
2018,UT,Total Electric Power Industry,Other Gases,6559,0.006559
2018,UT,Total Electric Power Industry,Petroleum,36574,0.036574
2018,UT,Total Electric Power Industry,Solar Thermal and Photovoltaic,2223706,2.223706
2018,UT,Total Electric Power Industry,Other Biomass,79460,0.07946
2018,UT,Total Electric Power Industry,Wind,794555,0.794555
2018,VA,Total Electric Power Industry,Total,95506976,95.506976
2018,VA,Total Electric Power Industry,Coal,9266276,9.266276
2018,VA,Total Electric Power Industry,Hydroelectric Conventional,1764860,1.76486
2018,VA,Total Electric Power Industry,Natural Gas,50158156,50.158156
2018,VA,Total Electric Power Industry,Nuclear,29251668,29.251668
2018,VA,Total Electric Power Industry,Petroleum,950411,0.950411
2018,VA,Total Electric Power Industry,Solar Thermal and Photovoltaic,763072,0.763072
2018,VA,Total Electric Power Industry,Other Biomass,1172015,1.172015
2018,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,3001267,3.001267
2018,VT,Total Electric Power Industry,Total,2178915,2.178915
2018,VT,Total Electric Power Industry,Hydroelectric Conventional,1268189,1.268189
2018,VT,Total Electric Power Industry,Natural Gas,1797,0.001797
2018,VT,Total Electric Power Industry,Petroleum,3132,0.003132
2018,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,106740,0.10674
2018,VT,Total Electric Power Industry,Other Biomass,12053,0.012053
2018,VT,Total Electric Power Industry,Wind,373346,0.373346
2018,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,413955,0.413955
2018,WA,Total Electric Power Industry,Total,116756729,116.756729
2018,WA,Total Electric Power Industry,Coal,5382866,5.382866
